type	tident	ident	Latitude	Longitude	new_trk	new_seg
TRACK	213	N20W165	24.9990	-160.0010	FALSE	FALSE
TRACK	214	N20W170	24.9990	-165.0010	FALSE	TRUE
TRACK	214	N20W170	20.0010	-165.0010	FALSE	FALSE
TRACK	214	N20W170	20.0010	-169.9990	FALSE	FALSE
TRACK	214	N20W170	24.9990	-169.9990	FALSE	FALSE
TRACK	214	N20W170	24.9990	-165.0010	FALSE	FALSE
TRACK	215	N25E000	29.9990	4.9990	FALSE	TRUE
TRACK	215	N25E000	25.0010	4.9990	FALSE	FALSE
TRACK	215	N25E000	25.0010	0.0010	FALSE	FALSE
TRACK	215	N25E000	29.9990	0.0010	FALSE	FALSE
TRACK	215	N25E000	29.9990	4.9990	FALSE	FALSE
TRACK	216	N25E005	29.9990	9.9990	FALSE	TRUE
TRACK	216	N25E005	25.0010	9.9990	FALSE	FALSE
TRACK	216	N25E005	25.0010	5.0010	FALSE	FALSE
TRACK	216	N25E005	29.9990	5.0010	FALSE	FALSE
TRACK	216	N25E005	29.9990	9.9990	FALSE	FALSE
TRACK	217	N25E010	29.9990	14.9990	FALSE	TRUE
TRACK	217	N25E010	25.0010	14.9990	FALSE	FALSE
TRACK	217	N25E010	25.0010	10.0010	FALSE	FALSE
TRACK	217	N25E010	29.9990	10.0010	FALSE	FALSE
TRACK	217	N25E010	29.9990	14.9990	FALSE	FALSE
TRACK	218	N25E015	29.9990	19.9990	FALSE	TRUE
TRACK	218	N25E015	25.0010	19.9990	FALSE	FALSE
TRACK	218	N25E015	25.0010	15.0010	FALSE	FALSE
TRACK	218	N25E015	29.9990	15.0010	FALSE	FALSE
TRACK	218	N25E015	29.9990	19.9990	FALSE	FALSE
TRACK	219	N25E020	29.9990	24.9990	FALSE	TRUE
TRACK	219	N25E020	25.0010	24.9990	FALSE	FALSE
TRACK	219	N25E020	25.0010	20.0010	FALSE	FALSE
TRACK	219	N25E020	29.9990	20.0010	FALSE	FALSE
TRACK	219	N25E020	29.9990	24.9990	FALSE	FALSE
TRACK	220	N25E025	29.9990	29.9990	FALSE	TRUE
TRACK	220	N25E025	25.0010	29.9990	FALSE	FALSE
TRACK	220	N25E025	25.0010	25.0010	FALSE	FALSE
TRACK	220	N25E025	29.9990	25.0010	FALSE	FALSE
TRACK	220	N25E025	29.9990	29.9990	FALSE	FALSE
TRACK	221	N25E030	29.9990	34.9990	FALSE	TRUE
TRACK	221	N25E030	25.0010	34.9990	FALSE	FALSE
TRACK	221	N25E030	25.0010	30.0010	FALSE	FALSE
TRACK	221	N25E030	29.9990	30.0010	FALSE	FALSE
TRACK	221	N25E030	29.9990	34.9990	FALSE	FALSE
TRACK	222	N25E035	29.9990	39.9990	FALSE	TRUE
TRACK	222	N25E035	25.0010	39.9990	FALSE	FALSE
TRACK	222	N25E035	25.0010	35.0010	FALSE	FALSE
TRACK	222	N25E035	29.9990	35.0010	FALSE	FALSE
TRACK	222	N25E035	29.9990	39.9990	FALSE	FALSE
TRACK	223	N25E040	29.9990	44.9990	FALSE	TRUE
TRACK	223	N25E040	25.0010	44.9990	FALSE	FALSE
TRACK	223	N25E040	25.0010	40.0010	FALSE	FALSE
TRACK	223	N25E040	29.9990	40.0010	FALSE	FALSE
TRACK	223	N25E040	29.9990	44.9990	FALSE	FALSE
TRACK	224	N25E045	29.9990	49.9990	FALSE	TRUE
TRACK	224	N25E045	25.0010	49.9990	FALSE	FALSE
TRACK	224	N25E045	25.0010	45.0010	FALSE	FALSE
TRACK	224	N25E045	29.9990	45.0010	FALSE	FALSE
TRACK	224	N25E045	29.9990	49.9990	FALSE	FALSE
TRACK	225	N25E050	29.9990	54.9990	FALSE	TRUE
TRACK	225	N25E050	25.0010	54.9990	FALSE	FALSE
TRACK	225	N25E050	25.0010	50.0010	FALSE	FALSE
TRACK	225	N25E050	29.9990	50.0010	FALSE	FALSE
TRACK	225	N25E050	29.9990	54.9990	FALSE	FALSE
TRACK	226	N25E055	29.9990	59.9990	FALSE	TRUE
TRACK	226	N25E055	25.0010	59.9990	FALSE	FALSE
TRACK	226	N25E055	25.0010	55.0010	FALSE	FALSE
TRACK	226	N25E055	29.9990	55.0010	FALSE	FALSE
TRACK	226	N25E055	29.9990	59.9990	FALSE	FALSE
TRACK	227	N25E060	29.9990	64.9990	FALSE	TRUE
TRACK	227	N25E060	25.0010	64.9990	FALSE	FALSE
TRACK	227	N25E060	25.0010	60.0010	FALSE	FALSE
TRACK	227	N25E060	29.9990	60.0010	FALSE	FALSE
TRACK	227	N25E060	29.9990	64.9990	FALSE	FALSE
TRACK	228	N25E065	29.9990	69.9990	FALSE	TRUE
TRACK	228	N25E065	25.0010	69.9990	FALSE	FALSE
TRACK	228	N25E065	25.0010	65.0010	FALSE	FALSE
TRACK	228	N25E065	29.9990	65.0010	FALSE	FALSE
TRACK	228	N25E065	29.9990	69.9990	FALSE	FALSE
TRACK	229	N25E070	29.9990	74.9990	FALSE	TRUE
TRACK	229	N25E070	25.0010	74.9990	FALSE	FALSE
TRACK	229	N25E070	25.0010	70.0010	FALSE	FALSE
TRACK	229	N25E070	29.9990	70.0010	FALSE	FALSE
TRACK	229	N25E070	29.9990	74.9990	FALSE	FALSE
TRACK	230	N25E075	29.9990	79.9990	FALSE	TRUE
TRACK	230	N25E075	25.0010	79.9990	FALSE	FALSE
TRACK	230	N25E075	25.0010	75.0010	FALSE	FALSE
TRACK	230	N25E075	29.9990	75.0010	FALSE	FALSE
TRACK	230	N25E075	29.9990	79.9990	FALSE	FALSE
TRACK	231	N25E080	29.9990	84.9990	FALSE	TRUE
TRACK	231	N25E080	25.0010	84.9990	FALSE	FALSE
TRACK	231	N25E080	25.0010	80.0010	FALSE	FALSE
TRACK	231	N25E080	29.9990	80.0010	FALSE	FALSE
TRACK	231	N25E080	29.9990	84.9990	FALSE	FALSE
TRACK	232	N25E085	29.9990	89.9990	FALSE	TRUE
TRACK	232	N25E085	25.0010	89.9990	FALSE	FALSE
TRACK	232	N25E085	25.0010	85.0010	FALSE	FALSE
TRACK	232	N25E085	29.9990	85.0010	FALSE	FALSE
TRACK	232	N25E085	29.9990	89.9990	FALSE	FALSE
TRACK	233	N25E090	29.9990	94.9990	FALSE	TRUE
TRACK	233	N25E090	25.0010	94.9990	FALSE	FALSE
TRACK	233	N25E090	25.0010	90.0010	FALSE	FALSE
TRACK	233	N25E090	29.9990	90.0010	FALSE	FALSE
TRACK	233	N25E090	29.9990	94.9990	FALSE	FALSE
TRACK	234	N25E095	29.9990	99.9990	FALSE	TRUE
TRACK	234	N25E095	25.0010	99.9990	FALSE	FALSE
TRACK	234	N25E095	25.0010	95.0010	FALSE	FALSE
TRACK	234	N25E095	29.9990	95.0010	FALSE	FALSE
TRACK	234	N25E095	29.9990	99.9990	FALSE	FALSE
TRACK	235	N25E100	29.9990	104.9990	FALSE	TRUE
TRACK	235	N25E100	25.0010	104.9990	FALSE	FALSE
TRACK	235	N25E100	25.0010	100.0010	FALSE	FALSE
TRACK	235	N25E100	29.9990	100.0010	FALSE	FALSE
TRACK	235	N25E100	29.9990	104.9990	FALSE	FALSE
TRACK	236	N25E105	29.9990	109.9990	FALSE	TRUE
TRACK	236	N25E105	25.0010	109.9990	FALSE	FALSE
TRACK	236	N25E105	25.0010	105.0010	FALSE	FALSE
TRACK	236	N25E105	29.9990	105.0010	FALSE	FALSE
TRACK	236	N25E105	29.9990	109.9990	FALSE	FALSE
TRACK	237	N25E110	29.9990	114.9990	FALSE	TRUE
TRACK	237	N25E110	25.0010	114.9990	FALSE	FALSE
TRACK	237	N25E110	25.0010	110.0010	FALSE	FALSE
TRACK	237	N25E110	29.9990	110.0010	FALSE	FALSE
TRACK	237	N25E110	29.9990	114.9990	FALSE	FALSE
TRACK	238	N25E115	29.9990	119.9990	FALSE	TRUE
TRACK	238	N25E115	25.0010	119.9990	FALSE	FALSE
TRACK	238	N25E115	25.0010	115.0010	FALSE	FALSE
TRACK	238	N25E115	29.9990	115.0010	FALSE	FALSE
TRACK	238	N25E115	29.9990	119.9990	FALSE	FALSE
TRACK	239	N25E120	29.9990	124.9990	FALSE	TRUE
TRACK	239	N25E120	25.0010	124.9990	FALSE	FALSE
TRACK	239	N25E120	25.0010	120.0010	FALSE	FALSE
TRACK	239	N25E120	29.9990	120.0010	FALSE	FALSE
TRACK	239	N25E120	29.9990	124.9990	FALSE	FALSE
TRACK	240	N25E125	29.9990	129.9990	FALSE	TRUE
TRACK	240	N25E125	25.0010	129.9990	FALSE	FALSE
TRACK	240	N25E125	25.0010	125.0010	FALSE	FALSE
TRACK	240	N25E125	29.9990	125.0010	FALSE	FALSE
TRACK	240	N25E125	29.9990	129.9990	FALSE	FALSE
TRACK	241	N25E130	29.9990	134.9990	FALSE	TRUE
TRACK	241	N25E130	25.0010	134.9990	FALSE	FALSE
TRACK	241	N25E130	25.0010	130.0010	FALSE	FALSE
TRACK	241	N25E130	29.9990	130.0010	FALSE	FALSE
TRACK	241	N25E130	29.9990	134.9990	FALSE	FALSE
TRACK	242	N25E140	29.9990	144.9990	FALSE	TRUE
TRACK	242	N25E140	25.0010	144.9990	FALSE	FALSE
TRACK	242	N25E140	25.0010	140.0010	FALSE	FALSE
TRACK	242	N25E140	29.9990	140.0010	FALSE	FALSE
TRACK	242	N25E140	29.9990	144.9990	FALSE	FALSE
TRACK	243	N25W005	29.9990	-0.0010	FALSE	TRUE
TRACK	243	N25W005	25.0010	-0.0010	FALSE	FALSE
TRACK	243	N25W005	25.0010	-4.9990	FALSE	FALSE
TRACK	243	N25W005	29.9990	-4.9990	FALSE	FALSE
TRACK	243	N25W005	29.9990	-0.0010	FALSE	FALSE
TRACK	244	N25W010	29.9990	-5.0010	FALSE	TRUE
TRACK	244	N25W010	25.0010	-5.0010	FALSE	FALSE
TRACK	244	N25W010	25.0010	-9.9990	FALSE	FALSE
TRACK	244	N25W010	29.9990	-9.9990	FALSE	FALSE
TRACK	244	N25W010	29.9990	-5.0010	FALSE	FALSE
TRACK	245	N25W015	29.9990	-10.0010	FALSE	TRUE
TRACK	245	N25W015	25.0010	-10.0010	FALSE	FALSE
TRACK	245	N25W015	25.0010	-14.9990	FALSE	FALSE
TRACK	245	N25W015	29.9990	-14.9990	FALSE	FALSE
TRACK	245	N25W015	29.9990	-10.0010	FALSE	FALSE
TRACK	246	N25W020	29.9990	-15.0010	FALSE	TRUE
TRACK	246	N25W020	25.0010	-15.0010	FALSE	FALSE
TRACK	246	N25W020	25.0010	-19.9990	FALSE	FALSE
TRACK	246	N25W020	29.9990	-19.9990	FALSE	FALSE
TRACK	246	N25W020	29.9990	-15.0010	FALSE	FALSE
TRACK	247	N25W080	29.9990	-75.0010	FALSE	TRUE
TRACK	247	N25W080	25.0010	-75.0010	FALSE	FALSE
TRACK	247	N25W080	25.0010	-79.9990	FALSE	FALSE
TRACK	247	N25W080	29.9990	-79.9990	FALSE	FALSE
TRACK	247	N25W080	29.9990	-75.0010	FALSE	FALSE
TRACK	248	N25W085	29.9990	-80.0010	FALSE	TRUE
TRACK	248	N25W085	25.0010	-80.0010	FALSE	FALSE
TRACK	248	N25W085	25.0010	-84.9990	FALSE	FALSE
TRACK	248	N25W085	29.9990	-84.9990	FALSE	FALSE
TRACK	248	N25W085	29.9990	-80.0010	FALSE	FALSE
TRACK	249	N25W090	29.9990	-85.0010	FALSE	TRUE
TRACK	249	N25W090	25.0010	-85.0010	FALSE	FALSE
TRACK	249	N25W090	25.0010	-89.9990	FALSE	FALSE
TRACK	249	N25W090	29.9990	-89.9990	FALSE	FALSE
TRACK	249	N25W090	29.9990	-85.0010	FALSE	FALSE
TRACK	250	N25W095	29.9990	-90.0010	FALSE	TRUE
TRACK	250	N25W095	25.0010	-90.0010	FALSE	FALSE
TRACK	250	N25W095	25.0010	-94.9990	FALSE	FALSE
TRACK	250	N25W095	29.9990	-94.9990	FALSE	FALSE
TRACK	250	N25W095	29.9990	-90.0010	FALSE	FALSE
TRACK	251	N25W100	29.9990	-95.0010	FALSE	TRUE
TRACK	251	N25W100	25.0010	-95.0010	FALSE	FALSE
TRACK	251	N25W100	25.0010	-99.9990	FALSE	FALSE
TRACK	251	N25W100	29.9990	-99.9990	FALSE	FALSE
TRACK	251	N25W100	29.9990	-95.0010	FALSE	FALSE
TRACK	252	N25W105	29.9990	-100.0010	FALSE	TRUE
TRACK	252	N25W105	25.0010	-100.0010	FALSE	FALSE
TRACK	252	N25W105	25.0010	-104.9990	FALSE	FALSE
TRACK	252	N25W105	29.9990	-104.9990	FALSE	FALSE
TRACK	252	N25W105	29.9990	-100.0010	FALSE	FALSE
TRACK	253	N25W110	29.9990	-105.0010	FALSE	TRUE
TRACK	253	N25W110	25.0010	-105.0010	FALSE	FALSE
TRACK	253	N25W110	25.0010	-109.9990	FALSE	FALSE
TRACK	253	N25W110	29.9990	-109.9990	FALSE	FALSE
TRACK	253	N25W110	29.9990	-105.0010	FALSE	FALSE
TRACK	254	N25W115	29.9990	-110.0010	FALSE	TRUE
TRACK	254	N25W115	25.0010	-110.0010	FALSE	FALSE
TRACK	254	N25W115	25.0010	-114.9990	FALSE	FALSE
TRACK	254	N25W115	29.9990	-114.9990	FALSE	FALSE
TRACK	254	N25W115	29.9990	-110.0010	FALSE	FALSE
TRACK	255	N25W120	29.9990	-115.0010	FALSE	TRUE
TRACK	255	N25W120	25.0010	-115.0010	FALSE	FALSE
TRACK	255	N25W120	25.0010	-119.9990	FALSE	FALSE
TRACK	255	N25W120	29.9990	-119.9990	FALSE	FALSE
TRACK	255	N25W120	29.9990	-115.0010	FALSE	FALSE
TRACK	256	N25W175	29.9990	-170.0010	FALSE	TRUE
TRACK	256	N25W175	25.0010	-170.0010	FALSE	FALSE
TRACK	256	N25W175	25.0010	-174.9990	FALSE	FALSE
TRACK	256	N25W175	29.9990	-174.9990	FALSE	FALSE
TRACK	256	N25W175	29.9990	-170.0010	FALSE	FALSE
TRACK	257	N25W180	29.9990	-175.0010	FALSE	TRUE
TRACK	257	N25W180	25.0010	-175.0010	FALSE	FALSE
TRACK	257	N25W180	25.0010	-179.9990	FALSE	FALSE
TRACK	257	N25W180	29.9990	-179.9990	FALSE	FALSE
TRACK	257	N25W180	29.9990	-175.0010	FALSE	FALSE
TRACK	258	N30E000	34.9990	4.9990	FALSE	TRUE
TRACK	258	N30E000	30.0010	4.9990	FALSE	FALSE
TRACK	258	N30E000	30.0010	0.0010	FALSE	FALSE
TRACK	258	N30E000	34.9990	0.0010	FALSE	FALSE
TRACK	258	N30E000	34.9990	4.9990	FALSE	FALSE
TRACK	259	N30E005	34.9990	9.9990	FALSE	TRUE
TRACK	259	N30E005	30.0010	9.9990	FALSE	FALSE
TRACK	259	N30E005	30.0010	5.0010	FALSE	FALSE
TRACK	259	N30E005	34.9990	5.0010	FALSE	FALSE
TRACK	259	N30E005	34.9990	9.9990	FALSE	FALSE
TRACK	260	N30E010	34.9990	14.9990	FALSE	TRUE
TRACK	260	N30E010	30.0010	14.9990	FALSE	FALSE
TRACK	260	N30E010	30.0010	10.0010	FALSE	FALSE
TRACK	260	N30E010	34.9990	10.0010	FALSE	FALSE
TRACK	260	N30E010	34.9990	14.9990	FALSE	FALSE
TRACK	261	N30E015	34.9990	19.9990	FALSE	TRUE
TRACK	261	N30E015	30.0010	19.9990	FALSE	FALSE
TRACK	261	N30E015	30.0010	15.0010	FALSE	FALSE
TRACK	261	N30E015	34.9990	15.0010	FALSE	FALSE
TRACK	261	N30E015	34.9990	19.9990	FALSE	FALSE
TRACK	262	N30E020	34.9990	24.9990	FALSE	TRUE
TRACK	262	N30E020	30.0010	24.9990	FALSE	FALSE
TRACK	262	N30E020	30.0010	20.0010	FALSE	FALSE
TRACK	262	N30E020	34.9990	20.0010	FALSE	FALSE
TRACK	262	N30E020	34.9990	24.9990	FALSE	FALSE
TRACK	263	N30E025	34.9990	29.9990	FALSE	TRUE
TRACK	263	N30E025	30.0010	29.9990	FALSE	FALSE
TRACK	263	N30E025	30.0010	25.0010	FALSE	FALSE
TRACK	263	N30E025	34.9990	25.0010	FALSE	FALSE
TRACK	263	N30E025	34.9990	29.9990	FALSE	FALSE
TRACK	264	N30E030	34.9990	34.9990	FALSE	TRUE
TRACK	264	N30E030	30.0010	34.9990	FALSE	FALSE
TRACK	264	N30E030	30.0010	30.0010	FALSE	FALSE
TRACK	264	N30E030	34.9990	30.0010	FALSE	FALSE
TRACK	264	N30E030	34.9990	34.9990	FALSE	FALSE
TRACK	265	N30E035	34.9990	39.9990	FALSE	TRUE
TRACK	265	N30E035	30.0010	39.9990	FALSE	FALSE
TRACK	265	N30E035	30.0010	35.0010	FALSE	FALSE
TRACK	265	N30E035	34.9990	35.0010	FALSE	FALSE
TRACK	265	N30E035	34.9990	39.9990	FALSE	FALSE
TRACK	266	N30E040	34.9990	44.9990	FALSE	TRUE
TRACK	266	N30E040	30.0010	44.9990	FALSE	FALSE
TRACK	266	N30E040	30.0010	40.0010	FALSE	FALSE
TRACK	266	N30E040	34.9990	40.0010	FALSE	FALSE
TRACK	266	N30E040	34.9990	44.9990	FALSE	FALSE
TRACK	267	N30E045	34.9990	49.9990	FALSE	TRUE
TRACK	267	N30E045	30.0010	49.9990	FALSE	FALSE
TRACK	267	N30E045	30.0010	45.0010	FALSE	FALSE
TRACK	267	N30E045	34.9990	45.0010	FALSE	FALSE
TRACK	267	N30E045	34.9990	49.9990	FALSE	FALSE
TRACK	268	N30E050	34.9990	54.9990	FALSE	TRUE
TRACK	268	N30E050	30.0010	54.9990	FALSE	FALSE
TRACK	268	N30E050	30.0010	50.0010	FALSE	FALSE
TRACK	268	N30E050	34.9990	50.0010	FALSE	FALSE
TRACK	268	N30E050	34.9990	54.9990	FALSE	FALSE
TRACK	269	N30E055	34.9990	59.9990	FALSE	TRUE
TRACK	269	N30E055	30.0010	59.9990	FALSE	FALSE
TRACK	269	N30E055	30.0010	55.0010	FALSE	FALSE
TRACK	269	N30E055	34.9990	55.0010	FALSE	FALSE
TRACK	269	N30E055	34.9990	59.9990	FALSE	FALSE
TRACK	270	N30E060	34.9990	64.9990	FALSE	TRUE
TRACK	270	N30E060	30.0010	64.9990	FALSE	FALSE
TRACK	270	N30E060	30.0010	60.0010	FALSE	FALSE
TRACK	270	N30E060	34.9990	60.0010	FALSE	FALSE
TRACK	270	N30E060	34.9990	64.9990	FALSE	FALSE
TRACK	271	N30E065	34.9990	69.9990	FALSE	TRUE
TRACK	271	N30E065	30.0010	69.9990	FALSE	FALSE
TRACK	271	N30E065	30.0010	65.0010	FALSE	FALSE
TRACK	271	N30E065	34.9990	65.0010	FALSE	FALSE
TRACK	271	N30E065	34.9990	69.9990	FALSE	FALSE
TRACK	272	N30E070	34.9990	74.9990	FALSE	TRUE
TRACK	272	N30E070	30.0010	74.9990	FALSE	FALSE
TRACK	272	N30E070	30.0010	70.0010	FALSE	FALSE
TRACK	272	N30E070	34.9990	70.0010	FALSE	FALSE
TRACK	272	N30E070	34.9990	74.9990	FALSE	FALSE
TRACK	273	N30E075	34.9990	79.9990	FALSE	TRUE
TRACK	273	N30E075	30.0010	79.9990	FALSE	FALSE
TRACK	273	N30E075	30.0010	75.0010	FALSE	FALSE
TRACK	273	N30E075	34.9990	75.0010	FALSE	FALSE
TRACK	273	N30E075	34.9990	79.9990	FALSE	FALSE
TRACK	274	N30E080	34.9990	84.9990	FALSE	TRUE
TRACK	274	N30E080	30.0010	84.9990	FALSE	FALSE
TRACK	274	N30E080	30.0010	80.0010	FALSE	FALSE
TRACK	274	N30E080	34.9990	80.0010	FALSE	FALSE
TRACK	274	N30E080	34.9990	84.9990	FALSE	FALSE
TRACK	275	N30E085	34.9990	89.9990	FALSE	TRUE
TRACK	275	N30E085	30.0010	89.9990	FALSE	FALSE
TRACK	275	N30E085	30.0010	85.0010	FALSE	FALSE
TRACK	275	N30E085	34.9990	85.0010	FALSE	FALSE
TRACK	275	N30E085	34.9990	89.9990	FALSE	FALSE
TRACK	276	N30E090	34.9990	94.9990	FALSE	TRUE
TRACK	276	N30E090	30.0010	94.9990	FALSE	FALSE
TRACK	276	N30E090	30.0010	90.0010	FALSE	FALSE
TRACK	276	N30E090	34.9990	90.0010	FALSE	FALSE
TRACK	276	N30E090	34.9990	94.9990	FALSE	FALSE
TRACK	277	N30E095	34.9990	99.9990	FALSE	TRUE
TRACK	277	N30E095	30.0010	99.9990	FALSE	FALSE
TRACK	277	N30E095	30.0010	95.0010	FALSE	FALSE
TRACK	277	N30E095	34.9990	95.0010	FALSE	FALSE
TRACK	277	N30E095	34.9990	99.9990	FALSE	FALSE
TRACK	278	N30E100	34.9990	104.9990	FALSE	TRUE
TRACK	278	N30E100	30.0010	104.9990	FALSE	FALSE
TRACK	278	N30E100	30.0010	100.0010	FALSE	FALSE
TRACK	278	N30E100	34.9990	100.0010	FALSE	FALSE
TRACK	278	N30E100	34.9990	104.9990	FALSE	FALSE
TRACK	279	N30E105	34.9990	109.9990	FALSE	TRUE
TRACK	279	N30E105	30.0010	109.9990	FALSE	FALSE
TRACK	279	N30E105	30.0010	105.0010	FALSE	FALSE
TRACK	279	N30E105	34.9990	105.0010	FALSE	FALSE
TRACK	279	N30E105	34.9990	109.9990	FALSE	FALSE
TRACK	280	N30E110	34.9990	114.9990	FALSE	TRUE
TRACK	280	N30E110	30.0010	114.9990	FALSE	FALSE
TRACK	280	N30E110	30.0010	110.0010	FALSE	FALSE
TRACK	280	N30E110	34.9990	110.0010	FALSE	FALSE
TRACK	280	N30E110	34.9990	114.9990	FALSE	FALSE
TRACK	281	N30E115	34.9990	119.9990	FALSE	TRUE
TRACK	281	N30E115	30.0010	119.9990	FALSE	FALSE
TRACK	281	N30E115	30.0010	115.0010	FALSE	FALSE
TRACK	281	N30E115	34.9990	115.0010	FALSE	FALSE
TRACK	281	N30E115	34.9990	119.9990	FALSE	FALSE
TRACK	282	N30E120	34.9990	124.9990	FALSE	TRUE
TRACK	282	N30E120	30.0010	124.9990	FALSE	FALSE
TRACK	282	N30E120	30.0010	120.0010	FALSE	FALSE
TRACK	282	N30E120	34.9990	120.0010	FALSE	FALSE
TRACK	282	N30E120	34.9990	124.9990	FALSE	FALSE
TRACK	283	N30E125	34.9990	129.9990	FALSE	TRUE
TRACK	283	N30E125	30.0010	129.9990	FALSE	FALSE
TRACK	283	N30E125	30.0010	125.0010	FALSE	FALSE
TRACK	283	N30E125	34.9990	125.0010	FALSE	FALSE
TRACK	283	N30E125	34.9990	129.9990	FALSE	FALSE
TRACK	284	N30E130	34.9990	134.9990	FALSE	TRUE
TRACK	284	N30E130	30.0010	134.9990	FALSE	FALSE
TRACK	284	N30E130	30.0010	130.0010	FALSE	FALSE
TRACK	284	N30E130	34.9990	130.0010	FALSE	FALSE
TRACK	284	N30E130	34.9990	134.9990	FALSE	FALSE
TRACK	285	N30E135	34.9990	139.9990	FALSE	TRUE
TRACK	285	N30E135	30.0010	139.9990	FALSE	FALSE
TRACK	285	N30E135	30.0010	135.0010	FALSE	FALSE
TRACK	285	N30E135	34.9990	135.0010	FALSE	FALSE
TRACK	285	N30E135	34.9990	139.9990	FALSE	FALSE
TRACK	286	N30E140	34.9990	144.9990	FALSE	TRUE
TRACK	286	N30E140	30.0010	144.9990	FALSE	FALSE
TRACK	286	N30E140	30.0010	140.0010	FALSE	FALSE
TRACK	286	N30E140	34.9990	140.0010	FALSE	FALSE
TRACK	286	N30E140	34.9990	144.9990	FALSE	FALSE
TRACK	287	N30W005	34.9990	-0.0010	FALSE	TRUE
TRACK	287	N30W005	30.0010	-0.0010	FALSE	FALSE
TRACK	287	N30W005	30.0010	-4.9990	FALSE	FALSE
TRACK	287	N30W005	34.9990	-4.9990	FALSE	FALSE
TRACK	287	N30W005	34.9990	-0.0010	FALSE	FALSE
TRACK	288	N30W010	34.9990	-5.0010	FALSE	TRUE
TRACK	288	N30W010	30.0010	-5.0010	FALSE	FALSE
TRACK	288	N30W010	30.0010	-9.9990	FALSE	FALSE
TRACK	288	N30W010	34.9990	-9.9990	FALSE	FALSE
TRACK	288	N30W010	34.9990	-5.0010	FALSE	FALSE
TRACK	289	N30W020	34.9990	-15.0010	FALSE	TRUE
TRACK	289	N30W020	30.0010	-15.0010	FALSE	FALSE
TRACK	289	N30W020	30.0010	-19.9990	FALSE	FALSE
TRACK	289	N30W020	34.9990	-19.9990	FALSE	FALSE
TRACK	289	N30W020	34.9990	-15.0010	FALSE	FALSE
TRACK	290	N30W065	34.9990	-60.0010	FALSE	TRUE
TRACK	290	N30W065	30.0010	-60.0010	FALSE	FALSE
TRACK	290	N30W065	30.0010	-64.9990	FALSE	FALSE
TRACK	290	N30W065	34.9990	-64.9990	FALSE	FALSE
TRACK	290	N30W065	34.9990	-60.0010	FALSE	FALSE
TRACK	291	N30W080	34.9990	-75.0010	FALSE	TRUE
TRACK	291	N30W080	30.0010	-75.0010	FALSE	FALSE
TRACK	291	N30W080	30.0010	-79.9990	FALSE	FALSE
TRACK	291	N30W080	34.9990	-79.9990	FALSE	FALSE
TRACK	291	N30W080	34.9990	-75.0010	FALSE	FALSE
TRACK	292	N30W085	34.9990	-80.0010	FALSE	TRUE
TRACK	292	N30W085	30.0010	-80.0010	FALSE	FALSE
TRACK	292	N30W085	30.0010	-84.9990	FALSE	FALSE
TRACK	292	N30W085	34.9990	-84.9990	FALSE	FALSE
TRACK	292	N30W085	34.9990	-80.0010	FALSE	FALSE
TRACK	293	N30W090	34.9990	-85.0010	FALSE	TRUE
TRACK	293	N30W090	30.0010	-85.0010	FALSE	FALSE
TRACK	293	N30W090	30.0010	-89.9990	FALSE	FALSE
TRACK	293	N30W090	34.9990	-89.9990	FALSE	FALSE
TRACK	293	N30W090	34.9990	-85.0010	FALSE	FALSE
TRACK	294	N30W095	34.9990	-90.0010	FALSE	TRUE
TRACK	294	N30W095	30.0010	-90.0010	FALSE	FALSE
TRACK	294	N30W095	30.0010	-94.9990	FALSE	FALSE
TRACK	294	N30W095	34.9990	-94.9990	FALSE	FALSE
TRACK	294	N30W095	34.9990	-90.0010	FALSE	FALSE
TRACK	295	N30W100	34.9990	-95.0010	FALSE	TRUE
TRACK	295	N30W100	30.0010	-95.0010	FALSE	FALSE
TRACK	295	N30W100	30.0010	-99.9990	FALSE	FALSE
TRACK	295	N30W100	34.9990	-99.9990	FALSE	FALSE
TRACK	295	N30W100	34.9990	-95.0010	FALSE	FALSE
TRACK	296	N30W105	34.9990	-100.0010	FALSE	TRUE
TRACK	296	N30W105	30.0010	-100.0010	FALSE	FALSE
TRACK	296	N30W105	30.0010	-104.9990	FALSE	FALSE
TRACK	296	N30W105	34.9990	-104.9990	FALSE	FALSE
TRACK	296	N30W105	34.9990	-100.0010	FALSE	FALSE
TRACK	297	N30W110	34.9990	-105.0010	FALSE	TRUE
TRACK	297	N30W110	30.0010	-105.0010	FALSE	FALSE
TRACK	297	N30W110	30.0010	-109.9990	FALSE	FALSE
TRACK	297	N30W110	34.9990	-109.9990	FALSE	FALSE
TRACK	297	N30W110	34.9990	-105.0010	FALSE	FALSE
TRACK	298	N30W115	34.9990	-110.0010	FALSE	TRUE
TRACK	298	N30W115	30.0010	-110.0010	FALSE	FALSE
TRACK	298	N30W115	30.0010	-114.9990	FALSE	FALSE
TRACK	298	N30W115	34.9990	-114.9990	FALSE	FALSE
TRACK	298	N30W115	34.9990	-110.0010	FALSE	FALSE
TRACK	299	N30W120	34.9990	-115.0010	FALSE	TRUE
TRACK	299	N30W120	30.0010	-115.0010	FALSE	FALSE
TRACK	299	N30W120	30.0010	-119.9990	FALSE	FALSE
TRACK	299	N30W120	34.9990	-119.9990	FALSE	FALSE
TRACK	299	N30W120	34.9990	-115.0010	FALSE	FALSE
TRACK	300	N30W125	34.9990	-120.0010	FALSE	TRUE
